id,link,content,start_time,end_time,programme_id,programme_date
wRzj-W0BCKkHyZ2volWg,http://rtve.es/v/3170979?t=00h29m49s,"El Salón de la Aeronáutica de París, con más de 2.200 expositores de 47 países, apuesta por la innovación, reduciendo contaminación y consumo.",1789,1792,3170979,2015-06-15T15:00:00+00:00
IxfM-W0BCKkHyZ2vgEGj,http://rtve.es/v/3159182?t=00h20m17s,"Estudian las enfermedades causadas o agravadas por la contaminación del aire, el agua o los alimentos y los problemas de salud que generan multitud de sustancias químicas con las que convivimos habitualmente.",1217,1221,3159182,2015-06-07T21:00:00+00:00
JBfM-W0BCKkHyZ2vgEGm,http://rtve.es/v/3159182?t=00h20m32s,"Contaminación y humo en las ciudades, pesticidas y herbicidas en los alimentos, miles de sustancias químicas, muchas tóxicas, en comida, productos de limpieza, cosmética, perfumes un cóctel que algunas personas no toleran.",1232,1235,3159182,2015-06-07T21:00:00+00:00
0Bvf-W0BCKkHyZ2vHkuV,http://rtve.es/v/3157821?t=00h18m19s,"El Tornado es una moderna embarcación que presta servicio tanto en el ámbito militar como en tareas de salvamento, lucha contra la contaminación y ayuda humanitaria.",1099,1103,3157821,2015-06-06T15:00:00+00:00
8BnX-W0BCKkHyZ2v6Lnu,http://rtve.es/v/3155500?t=00h37m46s,"Empresarios que pretenden desarrollar un turismo sostenible se han dado cuenta de que la incorporación del cielo es de una riqueza impresionante"" Son reservas Starlight, una especie de parques nacionales de cielos sin contaminación lumínica.",2266,2271,3155500,2015-06-04T21:00:00+00:00
9hnX-W0BCKkHyZ2v6bkC,http://rtve.es/v/3155500?t=00h38m35s,"""En muchos países de nuestro entorno, la contaminación lumínica es mucho más elevada que aquí así que vienen a Andalucía y al conjunto de España en busca de nuestros cielos"" ""El turismo astronómico se basa en algo tan ancestral y tan olvidado en nuestros días como levantar la cabeza y observar un cielo limpio y también oscuro.",2315,2318,3155500,2015-06-04T21:00:00+00:00
txzj-W0BCKkHyZ2vx2CJ,http://rtve.es/v/3155334?t=00h39m53s,"Creada por el Instituto de Astrofísica de Canarias, esta institución otorga certificaciones a regiones sin contaminación lumínica.",2393,2396,3155334,2015-06-04T15:00:00+00:00
uxzj-W0BCKkHyZ2vx2CU,http://rtve.es/v/3155334?t=00h40m22s,El turismo astronómico se basa en algo tan ancestral y tan olvidado en nuestros días como levantar la cabeza para contemplar un cielo limpio de contaminación lumínica como este así que sólo tenemos que esperar a que anochezca del todo y apagar el foco.,2422,2424,3155334,2015-06-04T15:00:00+00:00
jRvh-W0BCKkHyZ2vyPKD,http://rtve.es/v/3150916?t=00h26m12s,"Lo dice Jorge Lanata, uno de los periodistas argentinos más conocidos, justo antes de difundir el vídeo que muestra la contaminación de la escena del crimen por los propios investigadores.",1572,1574,3150916,2015-06-01T15:00:00+00:00
Ix_x-W0BCKkHyZ2vuZ4k,http://rtve.es/v/3142580?t=00h25m16s,"Allí al menos otras cuatro personas han muerto durante las protestas contra el proyecto minero Tía María por la contaminación que, aseguran, provocará.",1516,1520,3142580,2015-05-26T15:00:00+00:00
9hrb-W0BCKkHyZ2veoMZ,http://rtve.es/v/3141100?t=00h29m48s,#�NOMBRE?,1788,1791,3141100,2015-05-25T21:00:00+00:00
jxbG-W0BCKkHyZ2v5wEM,http://rtve.es/v/3140880?t=00h35m19s,"Rendimientos de tierra, corte de comunicaciones, posible contaminación de fuentes de agua, y aislamiento de comunidades.",2119,2124,3140880,2015-05-25T15:00:00+00:00
0Brd-W0BCKkHyZ2vqPlE,http://rtve.es/v/3134217?t=00h30m54s,"Una contaminación poco visible aunque, advierten los expertos, peligrosa para nuestros ecosistemas.",1854,1858,3134217,2015-05-19T21:00:00+00:00
0Rrd-W0BCKkHyZ2vqPlI,http://rtve.es/v/3134217?t=00h31m02s,"Bolsas de plástico, latas o vertidos industriales, es el mapa de la contaminación visible de los ríos aunque a los expertos les preocupa más lo que no es tan evidente.",1862,1866,3134217,2015-05-19T21:00:00+00:00
0xrd-W0BCKkHyZ2vqPlR,http://rtve.es/v/3134217?t=00h31m17s,#�NOMBRE?,1877,1882,3134217,2015-05-19T21:00:00+00:00
gBnU-W0BCKkHyZ2vjxDU,http://rtve.es/v/3133706?t=00h30m32s,"Es una forma de contaminación menos visible, pero podría ser muy peligrosa a largo plazo para muchas especies.",1832,1835,3133706,2015-05-19T15:00:00+00:00
gRnU-W0BCKkHyZ2vjxDd,http://rtve.es/v/3133706?t=00h30m39s,"Bolsas de plástico, contaminación industrial o vertidos descontrolados, sobre todo en los alrededores de las grandes ciudades.",1839,1843,3133706,2015-05-19T15:00:00+00:00
ghnU-W0BCKkHyZ2vjxDk,http://rtve.es/v/3133706?t=00h30m48s,"Es la cara visible de la suciedad de los ríos, pero dicen los expertos que lo que preocupa es lo que no se ve, y la contaminación que se genera con gestos tan cotidianos como éste, cuando consumimos una aspirina o un paracetamol.",1848,1851,3133706,2015-05-19T15:00:00+00:00
YB3n-W0BCKkHyZ2vv0LR,http://rtve.es/v/3130782?t=00h26m03s,"Hoy es el Día Mundial del Reciclaje, una fecha con la que la UNESCO quiere promover la cultura del reciclado, disminuir la contaminación y preservar los recursos naturales.",1563,1568,3130782,2015-05-17T15:00:00+00:00
nR_x-W0BCKkHyZ2vg5T3,http://rtve.es/v/3111663?t=00h27m56s,"Según Fomento, su poder de contaminación es ya extremadamente bajo.",1676,1679,3111663,2015-04-30T15:00:00+00:00
9SD1-W0BCKkHyZ2vgYHh,http://rtve.es/v/3110375?t=00h41m25s,"Con esta aplicación gratuita, creada por la Agencia Ambiental Europea podemos contribuir en la elaboración de un mapa de contaminación acústica global: para detectar las zonas más ruidosas y saber donde hay que bajar el volumen.",2485,2488,3110375,2015-04-29T15:00:00+00:00
Uxzk-W0BCKkHyZ2vM28U,http://rtve.es/v/3105344?t=00h31m57s,"El ministerio de fomento creará un comité científico permanente, sobre contaminación marítima, presidido por el secretario de Estado de infraestructuras.",1917,1922,3105344,2015-04-24T21:00:00+00:00
ZBzk-W0BCKkHyZ2vM29D,http://rtve.es/v/3105344?t=00h33m52s,Fomento ha decidido hoy crear un comité científico contra la contaminación marina para resolver situaciones como ésta.,2032,2035,3105344,2015-04-24T21:00:00+00:00
8h_w-W0BCKkHyZ2vJzg_,http://rtve.es/v/3103891?t=00h34m34s,"""El problema es más bien respiratorio, de inhalar esta ceniza y que pudiera generar algún tipo de problemas por contaminación ambiental, digamos, por ceniza"".",2074,2077,3103891,2015-04-23T21:00:00+00:00
uxjS-W0BCKkHyZ2vhaUu,http://rtve.es/v/3097302?t=00h21m50s,"Con el buque de lucha contra la contaminación ""Luz de Mar"" ya son 4 las embarcaciones de Salvamento Marítimo que están en la zona, en la que trabajan también dos aviones.",1310,1312,3097302,2015-04-19T21:00:00+00:00
vxbL-W0BCKkHyZ2vGPp8,http://rtve.es/v/3095056?t=00h40m20s,Los bomberos dicen que es algo habitual en casos con riesgo de contaminación.,2420,2423,3095056,2015-04-17T15:00:00+00:00
wxbL-W0BCKkHyZ2vGPqG,http://rtve.es/v/3095056?t=00h40m56s,"Dicen los bomberos que es algo habitual en los accidentes donde hay algun tipo de riesgo de contaminación de materiales, sea por sangre, por gasoil o por cualquier otra sustancia.",2456,2459,3095056,2015-04-17T15:00:00+00:00
LxbL-W0BCKkHyZ2vGfvX,http://rtve.es/v/3095056?t=00h55m10s,Sufre un exceso crónico de nutrientes debido a la contaminación por residuos domésticos e industriales.,3310,3313,3095056,2015-04-17T15:00:00+00:00
uhnU-W0BCKkHyZ2vtBd6,http://rtve.es/v/3093378?t=00h25m27s,"La población se protege con mascarillas, y también ha aumentado la contaminación.",1527,1530,3093378,2015-04-16T15:00:00+00:00
rBfM-W0BCKkHyZ2vRTV1,http://rtve.es/v/3091800?t=00h01m58s,Salvamento Marítimo ya ha movilizado los medios de lucha contra la contaminación para verificar si se ha producido un vertido.,118,122,3091800,2015-04-15T15:00:00+00:00
QhfM-W0BCKkHyZ2vSjYb,http://rtve.es/v/3091800?t=00h23m14s,Salvamento Marítimo ya ha movilizado los medios de lucha contra la contaminación para verificar si se ha producido un vertido.,1394,1398,3091800,2015-04-15T15:00:00+00:00
SBfM-W0BCKkHyZ2vSjZN,http://rtve.es/v/3091800?t=00h24m00s,"Ahora se encuentra trabajando en la zona un avión de salvamento marítimo, y un barco especializado contra la contaminación.",1440,1445,3091800,2015-04-15T15:00:00+00:00
8h_y-W0BCKkHyZ2v1eK5,http://rtve.es/v/3090240?t=00h41m37s,"Mañana un grupo de técnicos intentará acceder al interior del barco para evaluar su estado, y determinar si pueden llevarlo a puerto sin que represente un peligro de contaminación.",2497,2501,3090240,2015-04-14T15:00:00+00:00
fx_x-W0BCKkHyZ2vXIid,http://rtve.es/v/3079159?t=00h31m29s,La principal causa de las protestas sociales en China es el daño que causa la contaminación en un país que ha primado el crecimiento económico por encima de la salud o el medio ambiente.,1889,1894,3079159,2015-04-07T21:00:00+00:00
bxrb-W0BCKkHyZ2vboCE,http://rtve.es/v/3078866?t=00h31m49s,"La noticia de la explosión se producía casi al tiempo que en el norte del país, provincia de Mongolia Interior, 2.000 agentes disolvían con pelotas de goma y botes de humo al millar de manifestantes que se quejan de la contaminación que provoca una planta química.",1909,1913,3078866,2015-04-07T15:00:00+00:00
cBrb-W0BCKkHyZ2vboCH,http://rtve.es/v/3078866?t=00h32m04s,"Aunque manifestarse se considera aquí un delito de alteración del orden público, cada vez son más las protestas por el daño que provoca en la salud y el medioambiente la contaminación, pero el gobierno trata de silenciarlas e incluso borra las fotografías en las redes sociales.",1924,1927,3078866,2015-04-07T15:00:00+00:00
MxnZ-W0BCKkHyZ2vT_wn,http://rtve.es/v/3058523?t=00h31m31s,En París los altos niveles de contaminación han obligado a aplicar la circulación alterna de los vehículos en la capital.,1891,1894,3058523,2015-03-23T15:00:00+00:00
Ax_y-W0BCKkHyZ2v2eQG,http://rtve.es/v/3044540?t=00h19m25s,Igual determinación en la lucha contra la contaminación y la corrupción y buena voluntad para mejorar las relaciones con Estados Unidos y Japón.,1165,1169,3044540,2015-03-15T15:00:00+00:00
1h_y-W0BCKkHyZ2vy-Dd,http://rtve.es/v/3031508?t=00h25m02s,"Comprueba que los niveles de cloro son los adecuados para que no haya problemas en el agua de boca, en caso de contaminación.",1502,1505,3031508,2015-03-07T15:00:00+00:00
Jx3o-W0BCKkHyZ2vTWm-,http://rtve.es/v/3030201?t=00h08m57s,"Salud publica también vigila las granjas, porque si no se retiran los cadáveres a tiempo, podría haber focos de contaminación.",537,540,3030201,2015-03-06T15:00:00+00:00
#�NOMBRE?,http://rtve.es/v/3026541?t=00h22m05s,En China cada año se producen hasta medio millón de muertes prematuras debido a la contaminación.,1325,1329,3026541,2015-03-04T21:00:00+00:00
_RnX-W0BCKkHyZ2v2rVX,http://rtve.es/v/3026541?t=00h22m51s,"En hora y media una famosa expresentadora de televisión responde a preguntas como: ¿de dónde viene la contaminación?, ¿qué efectos tiene en el organismo? y ¿cómo protegerse?",1371,1374,3026541,2015-03-04T21:00:00+00:00
ABnX-W0BCKkHyZ2v2rZh,http://rtve.es/v/3026541?t=00h23m11s,Se calcula que hasta medio millón de personas mueren prematuramente en China cada año por la contaminación.,1391,1395,3026541,2015-03-04T21:00:00+00:00
AhnX-W0BCKkHyZ2v2rZm,http://rtve.es/v/3026541?t=00h23m21s,"Nombra un nuevo ministro de Medio Ambiente y que sea un prestigioso profesor de universidad es la última de las muchas medidas que está tomando el Gobierno para frenar la contaminación, consciente que es un tema que genera mucha preocupación social.",1401,1405,3026541,2015-03-04T21:00:00+00:00
hhrZ-W0BCKkHyZ2vtxdF,http://rtve.es/v/3026226?t=00h18m36s,"En China, un documental que denuncia los efectos de la contaminación ha revolucionado Internet.",1116,1119,3026226,2015-03-04T15:00:00+00:00
iBrZ-W0BCKkHyZ2vtxdK,http://rtve.es/v/3026226?t=00h18m47s,Algo más de 100 para explicar de donde viene la contaminación sus efectos en la salud y como protegerse.,1127,1132,3026226,2015-03-04T15:00:00+00:00
jBrZ-W0BCKkHyZ2vtxdV,http://rtve.es/v/3026226?t=00h19m23s,Xiying rodo y financio el reportaje porque su hija nació con un tumor que podía estar relacionado con la contaminación.,1163,1169,3026226,2015-03-04T15:00:00+00:00
LhKz-W0BCKkHyZ2vexKj,http://rtve.es/v/2995859?t=00h38m55s,#�NOMBRE?,2335,2339,2995859,2015-02-12T21:00:00+00:00
nhO4-W0BCKkHyZ2vQSRR,http://rtve.es/v/2983432?t=00h48m13s,El ayuntamiento de Madrid limitará la velocidad en la M-30 y en carreteras de acceso a Madrid si la contaminación se dispara.,2893,2896,2983432,2015-02-05T21:00:00+00:00
ZBXD-W0BCKkHyZ2vsMri,http://rtve.es/v/2983086?t=00h20m40s,"Madrid restringirá el tráfico a la mitad, y en función de la matrícula, en la carretera de circunvalación, M-30, dentro de la ciudad cuando se disparen de forma prolongada los niveles de contaminación.",1240,1243,2983086,2015-02-05T15:00:00+00:00
ZhXD-W0BCKkHyZ2vsMro,http://rtve.es/v/2983086?t=00h20m58s,El nuevo protocolo para prevenir situaciones de alta contaminación atmosférica empezará a aplicarse el 1 de marzo Hasta 400 millones de euros estaría dispuesto a invertir el magnate George Soros en AENA.,1258,1260,2983086,2015-02-05T15:00:00+00:00
fRGv-W0BCKkHyZ2viCMd,http://rtve.es/v/2977424?t=00h37m28s,"Precisamente uno de los humedales más importantes de España, Precisamente uno de los humedales más importantes de España, es éste, que afronta esta jornada completamente inundado, atrás han quedado años de sequía o incendios, ahora no preocupa tanto la cantidad del agua sino la calidad hídrica, episodios de contaminación de las aguas del parque han hecho disminuir las aves, Los mejores cocineros del mundo se dan cita desde hoy en Madrid Fusión, el mayor encuentro gastronómico de nuestro pais.",2248,2251,2977424,2015-02-02T15:00:00+00:00
bhGw-W0BCKkHyZ2v92m4,http://rtve.es/v/2951803?t=00h45m08s,Alto nivel de contaminación en Madrid.,2708,2713,2951803,2015-01-13T21:00:00+00:00
qRGw-W0BCKkHyZ2v-Glt,http://rtve.es/v/2951803?t=00h53m02s,"Según un informe de Ecologistas en Acción, en lo que va de año, 6 estaciones que miden la contaminación en Madrid han superado ivel máximo de emisión de dióxido de nitrógeno.",3182,3186,2951803,2015-01-13T21:00:00+00:00
rRGw-W0BCKkHyZ2v-Gl5,http://rtve.es/v/2951803?t=00h53m26s,#�NOMBRE?,3206,3209,2951803,2015-01-13T21:00:00+00:00
rxGw-W0BCKkHyZ2v-Gl-,http://rtve.es/v/2951803?t=00h53m39s,"-Un anticiclón es como si tuviéramos una olla que echa humo y ese humo es la contaminación, entonces el anticiclón ejerce como si le pusiéramos una tapa a la olla de manera que el humo no puede salir y se concentra más la contaminación.",3219,3223,2951803,2015-01-13T21:00:00+00:00
thGw-W0BCKkHyZ2v-GmS,http://rtve.es/v/2951803?t=00h54m28s,"Y es que, según los médicos, vivir en zonas con este tipo de contaminación multiplica por ejemplo, por tres el riesgo de tener alergia.",3268,3272,2951803,2015-01-13T21:00:00+00:00
xhGw-W0BCKkHyZ2v-Gm_,http://rtve.es/v/2951803?t=00h56m00s,"El actor José María Pou se convierte en Don Quijote, hablábamos de los efectos de la contaminación.",3360,3364,2951803,2015-01-13T21:00:00+00:00
kBXC-W0BCKkHyZ2vTmsU,http://rtve.es/v/2950707?t=00h36m45s,La boina de contaminación que cubre Madrid empezará a dispersarse a partir de mañana por la llegada de un frente que dejará lluvias en buena parte de la península.,2205,2209,2950707,2015-01-13T15:00:00+00:00
khXC-W0BCKkHyZ2vTmsb,http://rtve.es/v/2950707?t=00h37m05s,El Ayuntamiento de la capital prepara un nuevo protocolo que prevé diferentes restricciones al tráfico en función del grado de contaminación.,2225,2228,2950707,2015-01-13T15:00:00+00:00
KxK2-W0BCKkHyZ2ve7n6,http://rtve.es/v/2947997?t=00h38m20s,OSCAR ha activado el protocolo por contaminación atmosférica en Barcelona y 40 municipios de su entorno.,2300,2305,2947997,2015-01-09T21:00:00+00:00
2BKz-W0BCKkHyZ2vrR3O,http://rtve.es/v/2947786?t=00h39m09s,Hace un par de días les mostrábamos la imagen de la boina de contaminación que hay sobre Madrid.,2349,2352,2947786,2015-01-09T15:00:00+00:00
4BKz-W0BCKkHyZ2vrR3l,http://rtve.es/v/2947786?t=00h40m15s,El anticiclón no ayuda a la contaminación de las grandes ciudades.,2415,2418,2947786,2015-01-09T15:00:00+00:00
QxS_-W0BCKkHyZ2vIrEa,http://rtve.es/v/2946160?t=00h43m17s,"Ecologistas en Acción denuncia que se han registrado altos niveles de partículas de dióxido de nitrógeno, que en algunos barrios se han multiplicado por 15, y desde el ayuntamiento madrileño se ha defendido que los niveles de contaminación son ahora mejores que hace unos anos.",2597,2599,2946160,2015-01-07T21:00:00+00:00
ghO4-W0BCKkHyZ2vSCaS,http://rtve.es/v/2945954?t=00h38m34s,Una densa capa de contaminación cubre Madrid.,2314,2317,2945954,2015-01-07T15:00:00+00:00
hBO4-W0BCKkHyZ2vSCaY,http://rtve.es/v/2945954?t=00h38m47s,"La ausencia total de lluvias y viento, junto con el sol que estamos teniendo, ha favorecido que estos días se produzca el efecto conocido como inversión térmica, que da como resultado una antiestética e insana boina de contaminación el aire se limpia con contraste de temperatura, y nos están produciendo de forma normal, por lo que las partículas contaminantes están acumulando sobre la capital.",2327,2330,2945954,2015-01-07T15:00:00+00:00
hhO4-W0BCKkHyZ2vSCae,http://rtve.es/v/2945954?t=00h39m40s,"El incremento de Madrid admite que hay mayor nivel de contaminación, pero nunca se han alcanzado tales cantidades.",2380,2386,2945954,2015-01-07T15:00:00+00:00
CRKz-W0BCKkHyZ2vuiKx,http://rtve.es/v/2896234?t=00h42m23s,Hablamos ahora de como se enfrenta París l aumento de la contaminación.,2543,2546,2896234,2014-12-08T21:00:00+00:00
DBKz-W0BCKkHyZ2vuiK6,http://rtve.es/v/2896234?t=00h42m37s,"Guerra en París a la contaminación que provocan los coches diésel, porque son son uno de los principales causantes de esto: de que los parisinos inhalen unas 100.000 partículas contaminantes en cada respiración y sus consiguientes efectos en la salud.",2557,2561,2896234,2014-12-08T21:00:00+00:00
exK3-W0BCKkHyZ2vhvoc,http://rtve.es/v/2886738?t=00h53m28s,#�NOMBRE?,3208,3211,2886738,2014-12-02T21:00:00+00:00
pBCs-W0BCKkHyZ2v1n0X,http://rtve.es/v/2866373?t=00h26m42s,La nube de contaminación más densa del mundo ha regresado a Pekín.,1602,1607,2866373,2014-11-19T15:00:00+00:00
phCs-W0BCKkHyZ2v1n0d,http://rtve.es/v/2866373?t=00h26m58s,Pekín recupera su imagen de ciudad sumida en la contaminación muy distinta a la de cielo azul que lucía hace una semana durante la cumbre de líderes internacionales.,1618,1622,2866373,2014-11-19T15:00:00+00:00
dxO4-W0BCKkHyZ2vejQ6,http://rtve.es/v/2865414?t=00h18m38s,"Toda la gente ve que allí se cometieron delitos, y que la Fiscalía en Cataluña si no actúa a mí me da que es por contaminación del ambiente y por presión de los poderes políticos de Cataluña.",1118,1122,2865414,2014-11-18T21:00:00+00:00
vhS_-W0BCKkHyZ2vocsB,http://rtve.es/v/2865099?t=00h06m24s,Y que la fiscalía en Cataluña si no actúa a mí me da que es por contaminación del ambiente que no cumplen su deber. y por presión de los poderes políticos de Cataluña.,384,390,2865099,2014-11-18T15:00:00+00:00
AhXA-W0BCKkHyZ2vnAa1,http://rtve.es/v/2864095?t=00h29m45s,"Por ahora se desconocen las fuentes de la contaminación tanto en Holanda como en Inglaterra, aunque puede que procedan de aves migratorias e incluso es posible que ambos brotes estén relacionados.",1785,1790,2864095,2014-11-17T21:00:00+00:00
ZxCu-W0BCKkHyZ2vI8Q1,http://rtve.es/v/2857374?t=00h38m29s,La Fiscalía va a analizar toda la información recogida por Medio Ambiente y decidirá si hay base para una acusación por contaminación atmosférica.,2309,2313,2857374,2014-11-12T21:00:00+00:00
LxGw-W0BCKkHyZ2v_WtK,http://rtve.es/v/2850238?t=00h24m53s,"""Es una especie de maquillaje, no es real, el problema no está resuelto y espero que hagan algo"" La imagen hace quince días de los participantes de la maratón dePekín corriendo con mascarillas para protegerse de la contaminación no se borra fácilmente.",1493,1496,2850238,2014-11-06T15:00:00+00:00
ehXC-W0BCKkHyZ2voYH2,http://rtve.es/v/2842522?t=00h40m33s,"Tener información sobre el flujo de ciudadanos, el tráfico, los ruidos, la contaminación o las condiciones meterológicas permite mapear la situación de las calles, reduce costes y mejora la sostenibilidad destacan en la publicidad.",2433,2438,2842522,2014-10-31T21:00:00+00:00
