"Fecha","HidrocarburosN","Hidrocarburostot","Benceno","NO2","Paraxileno","NO","O3","PM10","Tolueno","dia","semana","time"
2021-05-03,0.1,1.3,0.3,1000,0.3,200,5900,900,0.5,"lunes","Laboral","09:00:00"
2021-05-03,0.1,1.3,0.3,800,0.3,300,7300,900,0.6,"lunes","Laboral","10:00:00"
2021-05-03,0.1,1.3,0.2,700,0.3,300,8000,1000,0.5,"lunes","Laboral","11:00:00"
2021-05-03,0.1,1.3,0.2,800,0.3,200,7600,900,0.6,"lunes","Laboral","12:00:00"
2021-05-03,0.1,1.3,0.2,700,0.3,300,7700,900,0.5,"lunes","Laboral","13:00:00"
2021-05-03,0.1,1.3,0.2,400,0.3,200,8500,700,0.4,"lunes","Laboral","14:00:00"
2021-05-03,0.1,1.3,0.2,500,0.3,200,8800,800,0.4,"lunes","Laboral","15:00:00"
2021-05-03,0.1,1.3,0.2,500,0.3,200,9200,700,0.3,"lunes","Laboral","16:00:00"
2021-05-03,0.1,1.3,0.2,700,0.3,200,9100,600,0.2,"lunes","Laboral","17:00:00"
2021-05-03,0.1,1.3,0.2,1000,0.3,200,8700,800,0.4,"lunes","Laboral","18:00:00"
2021-05-03,0.1,1.3,0.2,1800,0.3,200,8300,600,0.5,"lunes","Laboral","19:00:00"
2021-05-03,0.1,1.4,0.2,700,0.3,200,8600,800,0.4,"lunes","Laboral","20:00:00"
2021-05-03,0.1,1.4,0.2,900,0.3,100,8100,900,0.5,"lunes","Laboral","21:00:00"
2021-05-03,0.1,1.3,0.3,1400,0.3,200,6900,800,0.7,"lunes","Laboral","22:00:00"
2021-05-03,0.1,1.3,0.3,700,0.3,100,7300,600,0.7,"lunes","Laboral","23:00:00"
2021-05-04,0.1,1.3,0.2,600,0.3,100,7600,500,0.6,"martes","Laboral","00:00:00"
2021-05-04,0.1,1.3,0.2,600,0.3,100,6900,500,0.7,"martes","Laboral","01:00:00"
2021-05-04,0.1,1.3,0.2,300,0.3,100,6500,600,0.6,"martes","Laboral","02:00:00"
2021-05-04,0.1,1.3,0.2,400,0.3,100,6400,700,0.5,"martes","Laboral","03:00:00"
2021-05-04,0.1,1.3,0.2,800,0.3,100,4600,800,0.6,"martes","Laboral","04:00:00"
2021-05-04,0.1,1.3,0.3,1200,0.3,200,3300,800,0.9,"martes","Laboral","05:00:00"
2021-05-04,0.1,1.4,0.3,2100,0.3,300,2600,1100,0.8,"martes","Laboral","06:00:00"
2021-05-04,0.1,1.4,0.3,2300,0.5,800,3000,1100,100,"martes","Laboral","07:00:00"
2021-05-04,0.1,1.4,0.4,2500,1.1,1300,3100,1100,200,"martes","Laboral","08:00:00"
2021-05-04,0.1,1.4,0.4,2200,0.9,1100,4300,1400,1.6,"martes","Laboral","09:00:00"
2021-05-04,0.1,1.3,0.3,2200,0.9,900,5300,1200,1.5,"martes","Laboral","10:00:00"
2021-05-04,0.1,1.3,0.3,2800,100,1000,5800,1100,2.2,"martes","Laboral","11:00:00"
2021-05-04,0.1,1.3,0.4,2900,1.2,900,6400,1200,300,"martes","Laboral","12:00:00"
2021-05-04,0.1,1.3,0.3,2400,1.1,600,8000,1100,2.2,"martes","Laboral","13:00:00"
2021-05-04,0.1,1.3,0.3,1000,0.6,300,10100,1100,1.8,"martes","Laboral","14:00:00"
2021-05-04,0.1,1.3,0.2,700,0.3,200,10700,800,0.8,"martes","Laboral","15:00:00"
2021-05-04,0.1,1.3,0.2,500,0.3,200,10400,500,0.6,"martes","Laboral","16:00:00"
2021-05-04,0.1,1.3,0.2,500,1.1,100,10400,300,1.2,"martes","Laboral","17:00:00"
2021-05-04,0.1,1.3,0.2,600,0.4,100,10300,200,0.6,"martes","Laboral","18:00:00"
2021-05-04,0.1,1.3,0.2,900,0.3,100,9500,200,0.9,"martes","Laboral","19:00:00"
2021-05-04,0.1,1.3,0.3,2000,0.5,100,7900,700,1.1,"martes","Laboral","20:00:00"
2021-05-04,0.1,1.3,0.3,1900,0.3,100,8000,600,200,"martes","Laboral","21:00:00"
2021-05-04,0.2,1.4,0.4,4200,1.1,200,4700,900,3.2,"martes","Laboral","22:00:00"
2021-05-04,0.2,1.4,0.4,2900,2.7,200,5300,1300,6.1,"martes","Laboral","23:00:00"
2021-05-05,0.2,1.4,0.3,2100,1.8,200,5200,1100,5.4,"miércoles",NA,"00:00:00"
2021-05-05,0.2,1.5,0.4,2100,2.6,200,4600,800,7.4,"miércoles",NA,"01:00:00"
2021-05-05,0.2,1.5,0.3,2500,3.1,200,3700,600,8.6,"miércoles",NA,"02:00:00"
2021-05-05,0.2,1.5,0.4,3600,4.3,300,2000,1300,21.5,"miércoles",NA,"03:00:00"
2021-05-05,0.1,1.5,0.3,1400,4.7,200,5800,1600,16.7,"miércoles",NA,"04:00:00"
2021-05-05,0.2,1.5,0.3,4100,200,600,2200,1600,6.4,"miércoles",NA,"05:00:00"
2021-05-05,0.2,1.5,0.6,5100,300,2800,2000,1400,8.8,"miércoles",NA,"06:00:00"
2021-05-05,0.2,1.5,0.6,6200,4.2,5600,1200,2300,8.9,"miércoles",NA,"07:00:00"
2021-05-05,0.2,1.4,0.5,5600,3.9,2900,2800,3200,10.2,"miércoles",NA,"08:00:00"
2021-05-05,0.1,1.4,0.4,2900,2.1,900,5500,2600,5.8,"miércoles",NA,"09:00:00"
2021-05-05,0.2,1.4,0.2,600,0.3,200,10700,300,0.8,"miércoles",NA,"14:00:00"
2021-05-05,0.1,1.3,0.2,600,0.3,200,10700,300,0.7,"miércoles",NA,"15:00:00"
2021-05-05,0.1,1.3,0.2,700,0.3,100,10500,300,100,"miércoles",NA,"16:00:00"
2021-05-05,0.1,1.3,0.2,700,0.6,100,10500,500,1.6,"miércoles",NA,"17:00:00"
2021-05-05,0.1,1.3,0.2,800,0.3,100,10400,600,0.9,"miércoles",NA,"18:00:00"
2021-05-05,0.1,1.3,0.2,1200,0.3,100,9400,500,0.8,"miércoles",NA,"19:00:00"
2021-05-05,0.1,1.3,0.2,1200,0.4,100,8300,500,1.1,"miércoles",NA,"20:00:00"
2021-05-05,0.1,1.4,0.2,2000,0.3,200,6900,700,0.6,"miércoles",NA,"21:00:00"
2021-05-05,0.2,1.6,0.4,4200,0.9,300,4000,1000,1.4,"miércoles",NA,"22:00:00"
2021-05-05,0.2,1.4,0.5,2700,1.9,100,5300,1300,2.9,"miércoles",NA,"23:00:00"
2021-05-06,0.1,1.3,0.3,700,0.9,100,7300,1100,1.3,"jueves","Laboral","00:00:00"
2021-05-06,0.1,1.3,0.2,800,0.5,100,6700,1000,1.1,"jueves","Laboral","01:00:00"
2021-05-06,0.2,1.4,0.2,1300,0.6,100,5100,800,1.3,"jueves","Laboral","02:00:00"
2021-05-06,0.2,1.4,0.3,1400,4.2,100,4100,1200,9.5,"jueves","Laboral","03:00:00"
2021-05-06,0.2,1.5,0.3,2400,2.5,200,2400,1300,5.9,"jueves","Laboral","04:00:00"
2021-05-06,0.2,1.5,0.3,4700,400,1400,400,1600,8.4,"jueves","Laboral","05:00:00"
2021-05-06,0.3,1.6,0.5,5200,6.1,7200,200,2300,13.5,"jueves","Laboral","06:00:00"
2021-05-06,0.2,200,0.7,5700,6.6,6000,600,3000,1200,"jueves","Laboral","07:00:00"
2021-05-06,0.2,1.7,0.7,4500,3.5,3700,1600,3000,4.7,"jueves","Laboral","08:00:00"
2021-05-06,0.1,1.4,0.4,2100,200,700,5100,2100,2.5,"jueves","Laboral","09:00:00"
2021-05-06,0.1,1.4,0.3,3000,1.1,1200,4900,1400,1.5,"jueves","Laboral","10:00:00"
2021-05-06,0.1,1.4,0.3,2400,1.9,700,7200,1500,2.5,"jueves","Laboral","11:00:00"
2021-05-06,0.1,1.3,0.3,1500,1.8,400,9100,1400,2.5,"jueves","Laboral","12:00:00"
2021-05-06,0.1,1.3,0.2,700,1.1,200,9800,1100,200,"jueves","Laboral","13:00:00"
2021-05-06,0.1,1.3,0.1,600,0.4,200,9500,700,100,"jueves","Laboral","14:00:00"
2021-05-06,0.1,1.3,0.2,600,0.4,200,9300,600,1.2,"jueves","Laboral","15:00:00"
2021-05-06,0.1,1.3,0.1,600,0.4,100,9500,700,1.2,"jueves","Laboral","16:00:00"
2021-05-06,0.1,1.3,0.2,700,0.3,100,9200,700,1.1,"jueves","Laboral","17:00:00"
2021-05-06,0.1,1.3,0.1,900,0.3,100,8700,700,1.1,"jueves","Laboral","18:00:00"
2021-05-06,0.1,1.3,0.2,700,0.3,100,9100,700,0.8,"jueves","Laboral","19:00:00"
2021-05-06,0.1,1.3,0.1,700,0.3,100,8800,300,0.7,"jueves","Laboral","20:00:00"
2021-05-06,0.1,1.3,0.1,800,0.3,100,8300,200,0.7,"jueves","Laboral","21:00:00"
2021-05-06,0.1,1.3,0.2,1000,0.3,100,7300,200,0.7,"jueves","Laboral","22:00:00"
2021-05-06,0.1,1.3,0.1,400,0.3,100,7300,400,0.7,"jueves","Laboral","23:00:00"
2021-05-07,0.1,1.3,0.1,500,0.3,100,6500,500,0.9,"viernes","Laboral","00:00:00"
2021-05-07,0.1,1.4,0.2,900,0.7,100,5500,700,1.8,"viernes","Laboral","01:00:00"
2021-05-07,0.2,1.5,0.2,1700,100,100,3800,1000,3.7,"viernes","Laboral","02:00:00"
2021-05-07,0.2,1.4,0.3,1800,2.3,100,3900,1400,8.8,"viernes","Laboral","03:00:00"
2021-05-07,0.1,1.5,0.3,2300,1.7,200,3200,1300,4.7,"viernes","Laboral","04:00:00"
2021-05-07,0.2,1.6,0.3,5300,1.9,800,600,1300,4.8,"viernes","Laboral","05:00:00"
2021-05-07,0.3,1.6,0.4,5800,2.8,5300,400,1400,11.2,"viernes","Laboral","06:00:00"
2021-05-07,0.3,1.6,0.8,6400,6.7,7700,800,3100,23.8,"viernes","Laboral","07:00:00"
2021-05-07,0.1,1.4,0.5,3400,4.5,1400,3500,3500,13.1,"viernes","Laboral","08:00:00"
2021-05-07,0.1,1.4,0.3,2900,1.7,1000,4500,2100,2.7,"viernes","Laboral","09:00:00"
2021-05-07,0.1,1.6,0.3,3300,1.7,1300,4800,1800,2.6,"viernes","Laboral","10:00:00"
2021-05-07,0.1,1.5,0.3,2700,1.5,800,6500,2100,2.5,"viernes","Laboral","11:00:00"
2021-05-07,0.1,1.3,0.3,1600,1.7,400,8500,1900,2.6,"viernes","Laboral","12:00:00"
2021-05-07,0.1,1.3,0.2,900,0.9,200,9800,1200,1.7,"viernes","Laboral","13:00:00"
2021-05-07,0.1,1.3,0.2,900,0.7,200,10300,700,1.3,"viernes","Laboral","14:00:00"
2021-05-07,0.1,1.3,0.2,900,0.6,200,10700,800,1.2,"viernes","Laboral","15:00:00"
2021-05-07,0.1,1.3,0.2,900,0.4,200,10200,700,1.2,"viernes","Laboral","16:00:00"
2021-05-07,0.1,1.3,0.2,700,0.5,100,10200,700,1.3,"viernes","Laboral","17:00:00"
2021-05-07,0.1,1.3,0.1,800,0.3,100,10300,600,0.9,"viernes","Laboral","18:00:00"
2021-05-07,0.1,1.3,0.1,1600,0.7,100,9000,600,1.1,"viernes","Laboral","19:00:00"
2021-05-07,0.1,1.3,0.2,2900,0.4,100,6900,700,0.9,"viernes","Laboral","20:00:00"
2021-05-07,0.1,1.3,0.2,3100,0.4,100,6000,900,0.8,"viernes","Laboral","21:00:00"
2021-05-07,0.1,1.3,0.3,3800,0.6,200,4500,1200,100,"viernes","Laboral","22:00:00"
2021-05-07,0.1,1.3,0.3,2800,0.8,100,5100,1200,1.4,"viernes","Laboral","23:00:00"
2021-05-08,0.2,1.4,0.3,3100,0.8,200,3600,1300,1.5,"sábado",NA,"00:00:00"
2021-05-08,0.2,1.5,0.4,3300,2.2,200,2600,1300,4.3,"sábado",NA,"01:00:00"
2021-05-08,0.2,1.5,0.4,3400,2.7,200,1600,1400,500,"sábado",NA,"02:00:00"
2021-05-08,0.2,1.5,0.5,3200,4.5,300,1500,2400,8.4,"sábado",NA,"03:00:00"
2021-05-08,0.2,1.5,0.4,2700,4.1,200,1500,2300,8.2,"sábado",NA,"04:00:00"
2021-05-08,0.2,1.5,0.4,2900,4.3,300,1300,2400,8.5,"sábado",NA,"05:00:00"
2021-05-08,0.2,1.6,0.4,3200,4.3,800,900,2400,9.3,"sábado",NA,"06:00:00"
2021-05-08,0.1,1.5,0.5,2000,6.1,800,3100,2200,11.2,"sábado",NA,"07:00:00"
2021-05-08,0.1,1.6,0.3,1600,1.7,500,4400,2000,2.9,"sábado",NA,"08:00:00"
2021-05-08,0.1,1.5,0.4,2000,1.4,700,4700,1700,2.6,"sábado",NA,"09:00:00"
2021-05-08,0.1,1.4,0.3,1900,1.1,600,6100,1700,200,"sábado",NA,"10:00:00"
2021-05-08,0.1,1.4,0.3,2000,100,600,7300,1500,1.8,"sábado",NA,"11:00:00"
2021-05-08,0.1,1.4,0.3,1200,0.8,300,9900,1700,1.7,"sábado",NA,"12:00:00"
2021-05-08,0.1,1.3,0.2,800,0.3,200,11100,1300,0.9,"sábado",NA,"13:00:00"
2021-05-08,0.1,1.3,0.2,600,0.3,100,11400,1200,0.7,"sábado",NA,"14:00:00"
2021-05-08,0.1,1.3,0.2,600,0.3,100,11500,1100,0.6,"sábado",NA,"15:00:00"
2021-05-08,0.1,1.3,0.2,700,0.3,100,11300,1000,0.6,"sábado",NA,"16:00:00"
2021-05-08,0.1,1.3,0.2,500,0.3,100,11000,900,0.7,"sábado",NA,"17:00:00"
2021-05-08,0.1,1.3,0.3,500,0.3,100,10900,900,0.7,"sábado",NA,"18:00:00"
2021-05-08,0.1,1.3,0.2,1000,0.3,100,10300,600,0.6,"sábado",NA,"19:00:00"
2021-05-08,0.1,1.3,0.2,2300,0.7,100,8900,700,1.3,"sábado",NA,"20:00:00"
2021-05-08,0.1,1.3,0.3,3100,0.8,100,7900,1000,1.6,"sábado",NA,"21:00:00"
2021-05-08,0.1,1.3,0.3,3600,100,100,7000,1300,1.8,"sábado",NA,"22:00:00"
2021-05-08,0.1,1.4,0.4,2700,1.3,100,7200,1400,2.1,"sábado",NA,"23:00:00"
2021-05-09,0.2,1.4,0.4,3800,1.5,200,4800,1800,2.8,"domingo","Fin de semana","00:00:00"
2021-05-09,0.2,1.5,0.4,2700,1.8,200,5200,2200,3.4,"domingo","Fin de semana","01:00:00"
2021-05-09,0.1,1.6,0.4,1000,1.8,100,8200,2600,2.7,"domingo","Fin de semana","02:00:00"
2021-05-09,0.1,1.5,0.2,600,0.7,100,8700,2200,1.1,"domingo","Fin de semana","03:00:00"
2021-05-09,0.1,1.3,0.2,500,0.7,100,9300,1700,1.2,"domingo","Fin de semana","04:00:00"
2021-05-09,0.1,1.3,0.2,400,0.5,100,9200,1500,0.9,"domingo","Fin de semana","05:00:00"
2021-05-09,0.1,1.4,0.2,800,0.3,100,8000,1700,0.8,"domingo","Fin de semana","06:00:00"
2021-05-09,0.1,1.3,0.2,1100,0.3,200,6900,2100,0.8,"domingo","Fin de semana","07:00:00"
2021-05-09,0.1,1.4,0.3,1600,0.3,300,5600,2400,1.1,"domingo","Fin de semana","08:00:00"
2021-05-09,0.1,1.3,0.3,700,0.7,200,7800,1700,1.4,"domingo","Fin de semana","09:00:00"
2021-05-09,0.1,1.3,0.2,800,0.4,200,8100,1400,1.3,"domingo","Fin de semana","10:00:00"
2021-05-09,0.1,1.3,0.2,700,0.5,100,8600,1200,1.1,"domingo","Fin de semana","11:00:00"
2021-05-09,0.1,1.3,0.2,600,0.6,200,8600,1300,1.4,"domingo","Fin de semana","12:00:00"
2021-05-09,0.1,1.3,0.2,400,0.3,100,8700,1300,0.8,"domingo","Fin de semana","13:00:00"
2021-05-09,0.1,1.3,0.2,300,0.4,100,8300,1000,2.8,"domingo","Fin de semana","14:00:00"
2021-05-09,0.1,1.3,0.1,500,0.4,100,7200,1200,3.5,"domingo","Fin de semana","15:00:00"
2021-05-09,0.1,1.3,0.2,800,0.4,200,6500,700,0.9,"domingo","Fin de semana","16:00:00"
2021-05-09,0.1,1.3,0.2,1100,0.3,200,5700,300,0.7,"domingo","Fin de semana","17:00:00"
2021-05-09,0.1,1.3,0.2,900,0.3,100,5300,900,0.7,"domingo","Fin de semana","18:00:00"
2021-05-09,0.1,1.3,0.1,700,0.3,100,5500,900,0.6,"domingo","Fin de semana","19:00:00"
2021-05-09,0.1,1.3,0.1,600,0.3,100,5000,600,0.6,"domingo","Fin de semana","20:00:00"
2021-05-09,0.1,1.3,0.1,900,0.3,100,4200,400,0.6,"domingo","Fin de semana","21:00:00"
2021-05-09,0.1,1.3,0.2,1500,0.3,200,3500,700,0.8,"domingo","Fin de semana","22:00:00"
2021-05-09,0.1,1.3,0.2,1100,0.3,100,3700,300,0.9,"domingo","Fin de semana","23:00:00"
2021-05-10,0.1,1.3,0.2,700,0.3,100,5400,100,0.9,"lunes","Laboral","00:00:00"
2021-05-10,0.1,1.3,0.1,1500,0.3,600,4900,100,0.8,"lunes","Laboral","01:00:00"
2021-05-10,0.1,1.3,0.2,1800,0.4,1300,3800,100,0.9,"lunes","Laboral","02:00:00"
2021-05-10,0.1,1.4,0.3,2200,0.8,1300,3600,200,2.1,"lunes","Laboral","03:00:00"
2021-05-10,0.1,1.4,0.2,1700,0.7,100,3200,400,1.2,"lunes","Laboral","04:00:00"
2021-05-10,0.1,1.4,0.2,2300,0.7,200,2900,600,1.3,"lunes","Laboral","05:00:00"
2021-05-10,0.1,1.3,0.2,3600,0.8,900,1600,800,1.2,"lunes","Laboral","06:00:00"
2021-05-10,0.1,1.3,0.3,2300,0.3,700,3200,1200,1.8,"lunes","Laboral","07:00:00"
2021-05-10,0.1,1.3,0.1,600,0.9,300,9100,800,1.1,"lunes","Laboral","14:00:00"
2021-05-10,0.1,1.3,0.2,600,0.6,200,9000,1000,1.2,"lunes","Laboral","15:00:00"
2021-05-10,0.1,1.3,0.1,800,0.4,200,8700,600,1.1,"lunes","Laboral","16:00:00"
2021-05-10,0.1,1.3,0.1,800,0.5,200,8600,600,100,"lunes","Laboral","17:00:00"
2021-05-10,0.1,1.3,0.1,600,0.8,200,8300,700,0.9,"lunes","Laboral","18:00:00"
2021-05-10,0.1,1.3,0.2,600,0.6,200,8000,1100,0.9,"lunes","Laboral","19:00:00"
2021-05-10,0.1,1.3,0.1,700,0.3,100,8300,700,0.7,"lunes","Laboral","20:00:00"
2021-05-10,0.1,1.3,0.1,500,0.3,100,8300,300,0.7,"lunes","Laboral","21:00:00"
2021-05-10,0.1,1.3,0.1,300,0.3,100,8200,200,0.8,"lunes","Laboral","22:00:00"
2021-05-10,0.1,1.3,0.1,400,0.3,100,7600,200,0.6,"lunes","Laboral","23:00:00"
2021-05-11,0.1,1.3,0.1,600,0.3,100,7100,200,0.5,"martes","Laboral","00:00:00"
2021-05-11,0.1,1.3,0.1,900,0.3,100,6900,200,0.3,"martes","Laboral","01:00:00"
2021-05-11,0.1,1.3,0.1,800,0.3,100,7200,300,0.6,"martes","Laboral","02:00:00"
2021-05-11,0.1,1.3,0.1,100,0.3,100,8200,300,0.3,"martes","Laboral","03:00:00"
2021-05-11,0.1,1.3,0.1,300,0.3,100,8100,400,0.2,"martes","Laboral","04:00:00"
2021-05-11,0.1,1.3,0.1,700,0.3,100,7900,200,0.3,"martes","Laboral","05:00:00"
2021-05-11,0.1,1.3,0.2,1700,0.3,300,7200,300,0.3,"martes","Laboral","06:00:00"
2021-05-11,0.1,1.3,0.2,1000,0.3,200,7800,600,0.6,"martes","Laboral","07:00:00"
2021-05-11,0.1,1.3,0.2,500,0.3,200,8200,700,0.7,"martes","Laboral","08:00:00"
2021-05-11,0.1,1.3,0.2,400,0.3,200,8500,600,0.6,"martes","Laboral","09:00:00"
2021-05-11,0.1,1.3,0.2,500,0.3,200,8400,400,0.5,"martes","Laboral","10:00:00"
2021-05-11,0.1,1.3,0.2,500,0.3,200,8600,500,0.5,"martes","Laboral","11:00:00"
2021-05-11,0.1,1.3,0.1,500,0.3,200,8600,600,0.4,"martes","Laboral","12:00:00"
2021-05-11,0.1,1.3,0.1,600,0.3,200,8700,400,0.5,"martes","Laboral","13:00:00"
2021-05-11,0.1,1.3,0.1,400,0.3,200,8900,300,0.3,"martes","Laboral","14:00:00"
2021-05-11,0.1,1.3,0.1,400,0.3,200,9200,300,0.4,"martes","Laboral","15:00:00"
2021-05-11,0.1,1.3,0.1,600,0.3,200,9000,300,0.4,"martes","Laboral","16:00:00"
2021-05-11,0.1,1.3,0.1,700,0.3,200,8900,300,0.5,"martes","Laboral","17:00:00"
2021-05-11,0.1,1.3,0.2,600,0.3,200,8700,600,0.5,"martes","Laboral","18:00:00"
2021-05-11,0.1,1.3,0.2,800,0.4,100,8100,700,0.9,"martes","Laboral","19:00:00"
2021-05-11,0.1,1.3,0.2,1100,0.3,100,7400,700,1.4,"martes","Laboral","20:00:00"
2021-05-11,0.1,1.3,0.2,600,0.3,100,7900,900,0.8,"martes","Laboral","21:00:00"
2021-05-11,0.1,1.3,0.1,600,0.3,100,8000,800,0.8,"martes","Laboral","22:00:00"
2021-05-11,0.1,1.3,0.1,900,0.3,100,7700,800,0.6,"martes","Laboral","23:00:00"
2021-05-12,0.1,1.3,0.1,400,0.3,100,8100,800,0.7,"miércoles",NA,"00:00:00"
2021-05-12,0.1,1.3,0.1,400,0.3,100,8000,1000,0.9,"miércoles",NA,"01:00:00"
2021-05-12,0.1,1.3,0.1,300,0.3,100,7800,700,1.1,"miércoles",NA,"02:00:00"
2021-05-12,0.1,1.3,0.1,400,0.3,100,7500,700,0.9,"miércoles",NA,"03:00:00"
2021-05-12,0.1,1.3,0.1,400,0.3,100,7500,1000,0.8,"miércoles",NA,"04:00:00"
2021-05-12,0.1,1.3,0.1,1000,0.3,100,7000,1000,0.7,"miércoles",NA,"05:00:00"
2021-05-12,0.1,1.3,0.2,1900,0.3,200,6000,1100,0.8,"miércoles",NA,"06:00:00"
2021-05-12,0.1,1.3,0.2,2000,0.3,400,6100,1000,100,"miércoles",NA,"07:00:00"
2021-05-12,0.1,1.3,0.3,1300,0.3,400,6800,800,1.3,"miércoles",NA,"08:00:00"
2021-05-12,0.1,1.3,0.2,1100,0.5,400,6900,800,1.4,"miércoles",NA,"09:00:00"
2021-05-12,0.1,1.3,0.2,900,0.4,300,7200,1100,1.3,"miércoles",NA,"10:00:00"
2021-05-12,0.1,1.3,0.2,700,0.3,300,7400,700,1.1,"miércoles",NA,"11:00:00"
2021-05-12,0.1,1.3,0.2,700,0.4,300,7500,600,1.1,"miércoles",NA,"12:00:00"
2021-05-12,0.1,1.3,0.2,600,0.4,200,7600,500,0.9,"miércoles",NA,"13:00:00"
2021-05-12,0.1,1.3,0.2,700,0.3,300,7800,600,0.9,"miércoles",NA,"14:00:00"
2021-05-12,0.1,1.3,0.4,500,100,200,8700,500,1.8,"miércoles",NA,"15:00:00"
2021-05-12,0.1,1.3,0.1,400,0.3,200,9000,400,0.7,"miércoles",NA,"16:00:00"
2021-05-12,0.1,1.3,0.1,400,0.3,200,9200,500,0.7,"miércoles",NA,"17:00:00"
2021-05-12,0.1,1.3,0.1,400,0.3,200,8900,200,0.5,"miércoles",NA,"18:00:00"
2021-05-12,0.1,1.3,0.2,500,0.3,200,8800,200,0.5,"miércoles",NA,"19:00:00"
2021-05-12,0.1,1.3,0.2,700,0.3,100,8600,300,0.5,"miércoles",NA,"20:00:00"
2021-05-12,0.1,1.3,0.2,600,0.3,100,8500,400,0.4,"miércoles",NA,"21:00:00"
2021-05-12,0.1,1.3,0.1,300,0.3,100,8400,200,0.5,"miércoles",NA,"22:00:00"
2021-05-12,0.1,1.3,0.2,300,0.3,100,8200,100,0.4,"miércoles",NA,"23:00:00"
2021-05-13,0.1,1.3,0.1,200,0.3,100,8000,400,0.5,"jueves","Laboral","00:00:00"
2021-05-13,0.1,1.3,0.1,400,0.3,100,7600,300,0.6,"jueves","Laboral","01:00:00"
2021-05-13,0.1,1.3,0.1,300,0.3,100,7900,300,0.7,"jueves","Laboral","02:00:00"
2021-05-13,0.1,1.3,0.1,400,0.3,100,7500,300,0.6,"jueves","Laboral","03:00:00"
2021-05-13,0.1,1.3,0.1,500,0.3,100,7300,500,0.8,"jueves","Laboral","04:00:00"
2021-05-13,0.1,1.3,0.2,500,0.3,100,7400,600,0.6,"jueves","Laboral","05:00:00"
2021-05-13,0.1,1.3,0.2,1800,0.3,200,5900,500,0.6,"jueves","Laboral","06:00:00"
2021-05-13,0.1,1.3,0.3,3600,0.6,700,4300,600,1.9,"jueves","Laboral","07:00:00"
2021-05-13,0.1,1.4,0.3,1500,0.4,600,6000,900,1.2,"jueves","Laboral","08:00:00"
2021-05-13,0.1,1.4,0.2,1200,0.4,400,6800,1000,1.4,"jueves","Laboral","09:00:00"
2021-05-13,0.1,1.3,0.2,900,0.9,300,7200,1100,1.5,"jueves","Laboral","10:00:00"
2021-05-13,0.1,1.3,0.2,900,0.7,300,7500,800,1.4,"jueves","Laboral","11:00:00"
2021-05-13,0.1,1.3,0.1,800,0.6,200,7800,700,1.2,"jueves","Laboral","12:00:00"
2021-05-13,0.1,1.3,0.2,1000,1.2,200,7600,600,1.3,"jueves","Laboral","13:00:00"
2021-05-13,0.1,1.3,0.2,1000,0.8,300,7500,300,1.5,"jueves","Laboral","14:00:00"
2021-05-13,0.1,1.3,0.2,700,0.7,200,7800,500,1.4,"jueves","Laboral","15:00:00"
2021-05-13,0.1,1.3,0.2,700,0.8,200,7500,600,1.5,"jueves","Laboral","16:00:00"
2021-05-13,0.1,1.3,0.2,1000,100,200,6900,600,200,"jueves","Laboral","17:00:00"
2021-05-13,0.1,1.3,0.3,700,100,200,6900,1000,1.7,"jueves","Laboral","18:00:00"
2021-05-13,0.1,1.3,0.2,700,0.6,200,6500,1000,1.1,"jueves","Laboral","19:00:00"
2021-05-13,0.1,1.3,0.1,700,0.4,100,6300,1200,1.1,"jueves","Laboral","20:00:00"
2021-05-13,0.1,1.3,0.1,700,0.3,100,6200,1100,0.7,"jueves","Laboral","21:00:00"
2021-05-13,0.1,1.3,0.1,700,0.3,100,7200,1100,0.9,"jueves","Laboral","22:00:00"
2021-05-13,0.1,1.3,0.1,200,0.3,100,9000,500,0.4,"jueves","Laboral","23:00:00"
2021-05-14,0.1,1.3,0.1,200,0.3,100,8600,500,0.4,"viernes","Laboral","00:00:00"
2021-05-14,0.1,1.3,0.1,200,0.3,100,8300,500,0.4,"viernes","Laboral","01:00:00"
2021-05-14,0.1,1.3,0.1,300,0.3,100,7900,800,0.4,"viernes","Laboral","02:00:00"
2021-05-14,0.1,1.3,0.1,200,0.3,100,7400,900,0.4,"viernes","Laboral","03:00:00"
2021-05-14,0.1,1.3,0.1,200,0.3,100,7100,700,0.5,"viernes","Laboral","04:00:00"
2021-05-14,0.1,1.3,0.1,900,0.3,100,6300,700,0.5,"viernes","Laboral","05:00:00"
2021-05-14,0.1,1.3,0.2,1500,0.3,200,5600,800,0.5,"viernes","Laboral","06:00:00"
2021-05-14,0.1,1.3,0.2,1400,0.3,300,5800,600,0.6,"viernes","Laboral","07:00:00"
2021-05-14,0.1,1.3,0.2,900,0.3,300,6700,600,0.7,"viernes","Laboral","08:00:00"
2021-05-14,0.1,1.3,0.2,800,0.3,300,7500,500,0.6,"viernes","Laboral","09:00:00"
2021-05-14,0.1,1.3,0.2,800,0.3,300,7900,400,0.7,"viernes","Laboral","10:00:00"
2021-05-14,0.1,1.3,0.2,1000,0.3,300,8200,500,1.1,"viernes","Laboral","11:00:00"
2021-05-14,0.1,1.3,0.2,900,0.3,300,8600,600,0.8,"viernes","Laboral","12:00:00"
2021-05-14,0.1,1.3,0.2,700,0.5,300,9200,700,0.9,"viernes","Laboral","13:00:00"
2021-05-14,0.1,1.3,0.2,500,0.6,200,9600,400,0.8,"viernes","Laboral","14:00:00"
